time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,snow_cm,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition_text,condition_icon,condition_code,date,open,high,low,close,volume
1747414800,2025-05-16 13:00:00,20.7,69.3,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",7.8,12.6,186,S,1008.0,29.76,0.6,0.02,0.0,80,81,20.7,69.3,20.7,69.3,20.7,69.3,17.1,62.8,1,100,0,0,10.0,6.0,11.8,19.0,5.0,,,0,2025-05-16,265.875,266.26,265.4235,266.04,172515
1747418400,2025-05-16 14:00:00,21.1,69.9,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.2,14.8,189,S,1008.0,29.76,0.2,0.01,0.0,78,84,21.1,69.9,21.1,69.9,24.3,75.7,17.3,63.2,1,100,0,0,2.0,1.0,13.4,21.6,5.0,,,0,2025-05-16,266.01,266.99,265.8087,266.585,266521
1747422000,2025-05-16 15:00:00,21.3,70.3,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",11.0,17.6,196,SSW,1007.0,29.73,0.0,0.0,0.0,81,70,21.3,70.3,21.3,70.3,24.3,75.7,17.9,64.3,0,0,0,0,10.0,6.0,21.5,34.6,5.0,,,0,2025-05-16,266.6,267.17,266.23,266.62,697156
1747425600,2025-05-16 16:00:00,21.4,70.5,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",6.6,10.5,173,S,1006.0,29.71,0.0,0.0,0.0,82,63,21.4,70.5,21.4,70.5,24.3,75.7,18.2,64.8,0,0,0,0,9.0,5.0,19.1,30.8,5.0,,,0,2025-05-16,266.62,268.0,190.99,265.99,1754260
1747429200,2025-05-16 17:00:00,21.0,69.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",6.3,10.1,180,S,1005.0,29.69,0.0,0.0,0.0,83,56,21.0,69.9,21.0,69.9,24.2,75.6,18.5,65.4,0,0,0,0,10.0,6.0,8.9,14.3,6.0,,,0,2025-05-16,265.45,267.0,265.43,265.5,6674
1747432800,2025-05-16 18:00:00,20.7,69.2,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",5.4,8.6,198,SSW,1005.0,29.69,0.0,0.0,0.0,89,68,20.7,69.2,20.7,69.2,20.7,69.2,18.8,65.8,0,0,0,0,9.0,5.0,10.1,16.2,5.0,,,0,2025-05-16,266.0,266.76,264.0,264.0,513159
1747436400,2025-05-16 19:00:00,20.3,68.5,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",3.8,6.1,199,SSW,1005.0,29.68,0.0,0.0,0.0,92,74,20.3,68.5,20.3,68.5,20.3,68.5,18.9,66.0,0,0,0,0,9.0,5.0,9.1,14.7,5.0,,,0,2025-05-16,266.76,266.76,264.0,264.05,512630
1747641600,2025-05-19 04:00:00,11.5,52.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",13.2,21.2,311,NW,1007.0,29.73,0.0,0.0,0.0,77,18,9.2,48.5,9.2,48.5,11.5,52.7,7.6,45.6,0,0,0,0,10.0,6.0,21.9,35.3,0.0,,,0,2025-05-19,264.69,265.25,263.83,265.12,1886
1747645200,2025-05-19 05:00:00,11.2,52.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",15.0,24.1,312,NW,1007.0,29.73,0.0,0.0,0.0,77,3,8.6,47.4,8.6,47.4,11.2,52.2,7.0,44.6,0,0,0,0,10.0,6.0,21.4,34.4,0.0,,,0,2025-05-19,264.82,265.45,264.5,265.07,614
1747648800,2025-05-19 06:00:00,11.1,52.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.5,23.4,306,NW,1008.0,29.76,0.0,0.0,0.0,70,1,8.5,47.2,8.5,47.2,11.1,52.0,5.7,42.2,0,0,0,0,10.0,6.0,20.8,33.4,4.0,,,0,2025-05-19,265.07,265.7,264.91,264.91,228
1747652400,2025-05-19 07:00:00,11.0,51.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.0,20.9,309,NW,1008.0,29.77,0.0,0.0,0.0,67,1,8.6,47.5,8.6,47.5,11.0,51.9,5.0,41.0,0,0,0,0,10.0,6.0,20.7,33.4,4.0,,,0,2025-05-19,265.02,265.94,264.85,265.25,1712
1747656000,2025-05-19 08:00:00,12.7,54.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.1,21.1,305,NW,1009.0,29.79,0.0,0.0,0.0,63,0,10.8,51.4,10.8,51.4,12.7,54.9,4.4,39.9,0,0,0,0,10.0,6.0,22.2,35.8,4.0,,,0,2025-05-19,265.5825,266.76,264.24,265.35,4155
1747659600,2025-05-19 09:00:00,14.5,58.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.8,22.2,307,NW,1008.0,29.78,0.0,0.0,0.0,57,0,12.9,55.1,12.9,55.1,14.5,58.0,5.9,42.6,0,0,0,0,10.0,6.0,26.1,41.9,4.0,,,0,2025-05-19,265.35,267.9545,265.0,267.65,327435
1747663200,2025-05-19 10:00:00,16.2,61.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.3,23.0,315,NW,1008.0,29.77,0.0,0.0,0.0,54,0,16.2,61.1,16.2,61.1,16.2,61.1,6.7,44.0,0,0,0,0,10.0,6.0,23.8,38.3,5.0,,,0,2025-05-19,267.76,268.51,266.78,266.97,416327
1747666800,2025-05-19 11:00:00,17.8,64.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.3,23.0,316,NW,1008.0,29.77,0.0,0.0,0.0,50,0,17.8,64.0,17.8,64.0,17.8,64.0,7.5,45.4,0,0,0,0,10.0,6.0,23.9,38.5,5.0,,,0,2025-05-19,266.99,267.966,266.91,267.335,239683
1747670400,2025-05-19 12:00:00,19.0,66.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.2,22.9,314,NW,1008.0,29.76,0.0,0.0,0.0,47,0,19.0,66.1,19.0,66.1,19.0,66.1,7.7,45.9,0,0,0,0,10.0,6.0,23.9,38.5,5.0,,,0,2025-05-19,267.26,268.45,267.07,268.36,156044
1747674000,2025-05-19 13:00:00,19.9,67.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",14.5,23.3,311,NW,1008.0,29.75,0.0,0.0,0.0,45,0,19.9,67.9,19.9,67.9,19.9,67.9,7.9,46.2,0,0,0,0,10.0,6.0,24.7,39.8,5.0,,,0,2025-05-19,268.365,269.135,268.328,268.87,386958
1747677600,2025-05-19 14:00:00,20.5,68.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",15.5,24.9,318,NW,1007.0,29.75,0.0,0.0,0.0,43,0,20.5,68.8,20.5,68.8,20.5,68.8,8.0,46.5,0,0,0,0,10.0,6.0,25.5,41.1,6.0,,,0,2025-05-19,268.84,268.86,268.12,268.565,230221
1747681200,2025-05-19 15:00:00,20.8,69.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",15.9,25.6,321,NW,1007.0,29.75,0.0,0.0,0.0,43,0,20.8,69.4,20.8,69.4,20.8,69.4,8.0,46.4,0,0,0,0,10.0,6.0,26.1,42.0,6.0,,,0,2025-05-19,268.6,268.785,268.0,268.45,876278
1747684800,2025-05-19 16:00:00,20.9,69.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",15.6,25.1,320,NW,1007.0,29.74,0.0,0.0,0.0,43,0,20.9,69.7,20.9,69.7,20.9,69.7,8.0,46.4,0,0,0,0,10.0,6.0,26.0,41.9,6.0,,,0,2025-05-19,268.45,268.77,267.02,267.02,1378328
1747688400,2025-05-19 17:00:00,19.4,66.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",15.8,25.4,322,NW,1007.0,29.74,0.0,0.0,0.0,43,0,19.4,66.9,19.4,66.9,19.4,66.9,8.0,46.4,0,0,0,0,10.0,6.0,28.7,46.1,5.0,,,0,2025-05-19,268.31,269.0,267.0695,268.45,114
1747692000,2025-05-19 18:00:00,17.8,64.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",15.6,25.1,322,NW,1008.0,29.77,0.0,0.0,0.0,49,0,17.8,64.1,17.8,64.1,17.8,64.1,6.8,44.2,0,0,0,0,10.0,6.0,28.3,45.5,5.0,,,0,2025-05-19,268.45,269.0,267.41,268.74,411279
1747695600,2025-05-19 19:00:00,16.2,61.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",17.2,27.7,328,NNW,1009.0,29.79,0.0,0.0,0.0,51,0,16.2,61.2,16.2,61.2,16.2,61.2,6.1,43.1,0,0,0,0,10.0,6.0,28.2,45.4,5.0,,,0,2025-05-19,268.41,268.99,267.7164,268.7875,411317
1747728000,2025-05-20 04:00:00,7.8,46.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.8,15.8,330,NNW,1012.0,29.88,0.0,0.0,0.0,81,0,5.1,41.1,5.1,41.1,7.8,46.0,4.6,40.3,0,0,0,0,10.0,6.0,13.9,22.4,0.0,,,0,2025-05-20,268.1,268.18,267.4,268.18,343
1747731600,2025-05-20 05:00:00,7.9,46.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.8,12.5,341,NNW,1012.0,29.88,0.0,0.0,0.0,84,0,5.7,42.3,5.7,42.3,7.9,46.2,4.7,40.5,0,0,0,0,10.0,6.0,14.5,23.4,0.0,,,0,2025-05-20,268.18,268.18,266.9,266.9,264
1747735200,2025-05-20 06:00:00,8.2,46.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.8,15.8,337,NNW,1012.0,29.9,0.0,0.0,0.0,71,0,5.5,42.0,5.5,42.0,8.2,46.7,2.8,37.1,0,0,0,0,10.0,6.0,13.5,21.7,3.0,,,0,2025-05-20,267.26,267.39,266.57,267.23,306
1747738800,2025-05-20 07:00:00,8.5,47.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.3,16.6,340,NNW,1013.0,29.9,0.0,0.0,0.0,64,0,5.9,42.5,5.9,42.5,8.5,47.3,1.9,35.4,0,0,0,0,10.0,6.0,13.5,21.7,3.0,,,0,2025-05-20,267.35,268.04,267.23,267.71,671
1747742400,2025-05-20 08:00:00,9.6,49.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.7,14.0,347,NNW,1013.0,29.91,0.0,0.0,0.0,58,0,7.6,45.6,7.6,45.6,9.6,49.3,0.9,33.7,0,0,0,0,10.0,6.0,14.7,23.7,3.0,,,0,2025-05-20,267.23,268.55,258.19,267.57,2330
1747746000,2025-05-20 09:00:00,10.7,51.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.8,12.6,347,NNW,1013.0,29.91,0.0,0.0,0.0,52,9,9.0,48.3,9.0,48.3,10.7,51.2,1.3,34.4,0,0,0,0,10.0,6.0,16.5,26.6,4.0,,,0,2025-05-20,267.55,268.18,265.09,267.95,197505
1747749600,2025-05-20 10:00:00,11.7,53.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.6,12.2,348,NNW,1013.0,29.91,0.0,0.0,0.0,50,13,10.3,50.6,10.3,50.6,11.7,53.0,1.5,34.7,0,0,0,0,10.0,6.0,15.9,25.7,4.0,,,0,2025-05-20,267.96,269.28,267.15,267.265,331554
1747753200,2025-05-20 11:00:00,13.3,55.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.8,12.6,355,N,1013.0,29.91,0.0,0.0,0.0,47,17,12.2,54.0,12.2,54.0,13.3,55.9,1.7,35.1,0,0,0,0,10.0,6.0,17.2,27.7,4.0,,,0,2025-05-20,267.265,267.65,266.84,267.26,285311
1747756800,2025-05-20 12:00:00,16.2,61.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.2,11.5,356,N,1013.0,29.9,0.0,0.0,0.0,45,9,16.2,61.1,16.2,61.1,16.2,61.1,3.8,38.8,0,0,0,0,10.0,6.0,18.2,29.2,5.0,,,0,2025-05-20,267.3,267.34,266.12,266.785,155607
1747760400,2025-05-20 13:00:00,16.9,62.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.4,11.9,9,N,1013.0,29.9,0.0,0.0,0.0,44,4,16.9,62.5,16.9,62.5,16.9,62.5,4.5,40.1,0,0,0,0,10.0,6.0,18.2,29.3,5.0,,,0,2025-05-20,266.77,267.38,266.77,267.32,138087
1747764000,2025-05-20 14:00:00,16.8,62.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.4,11.9,15,NNE,1012.0,29.89,0.0,0.0,0.0,43,0,16.8,62.2,16.8,62.2,16.8,62.2,4.5,40.0,0,0,0,0,10.0,6.0,17.9,28.8,5.0,,,0,2025-05-20,267.315,267.3899,266.005,266.22,274880
1747767600,2025-05-20 15:00:00,17.4,63.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.3,13.3,27,NNE,1013.0,29.9,0.0,0.0,0.0,44,10,17.4,63.3,17.4,63.3,17.4,63.3,5.3,41.5,0,0,0,0,10.0,6.0,18.2,29.2,5.0,,,0,2025-05-20,266.25,267.12,265.6201,267.04,588090
1747771200,2025-05-20 16:00:00,17.8,64.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.2,14.8,33,NNE,1013.0,29.9,0.0,0.0,0.0,44,14,17.8,64.1,17.8,64.1,17.8,64.1,5.7,42.3,0,0,0,0,10.0,6.0,18.4,29.6,5.0,,,0,2025-05-20,267.04,268.0,266.0,266.94,1105082
1747774800,2025-05-20 17:00:00,17.5,63.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.2,11.5,42,NE,1012.0,29.89,0.0,0.0,0.0,45,19,17.5,63.5,17.5,63.5,17.5,63.5,6.1,43.0,0,0,0,0,10.0,6.0,16.8,27.1,5.0,,,0,2025-05-20,266.94,266.95,266.3,266.93,4719
1747778400,2025-05-20 18:00:00,17.0,62.7,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",6.3,10.1,52,NE,1013.0,29.9,0.0,0.0,0.0,50,57,17.0,62.7,17.0,62.7,17.0,62.7,6.7,44.1,0,0,0,0,10.0,6.0,16.6,26.7,5.0,,,0,2025-05-20,266.95,266.95,265.0,266.47,324257
1747782000,2025-05-20 19:00:00,16.5,61.7,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",5.6,9.0,83,E,1013.0,29.92,0.0,0.0,0.0,53,76,16.5,61.7,16.5,61.7,16.5,61.7,7.0,44.6,0,0,0,0,10.0,6.0,16.2,26.0,4.0,,,0,2025-05-20,266.95,266.95,265.7,266.4878,323468
1747814400,2025-05-21 04:00:00,12.4,54.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",10.3,16.6,126,SE,1016.0,29.99,0.0,0.0,0.0,81,100,10.7,51.2,10.7,51.2,12.4,54.3,9.2,48.5,0,0,0,0,10.0,6.0,13.9,22.4,0.0,,,0,2025-05-21,265.93,266.1,265.05,265.45,503
1747818000,2025-05-21 05:00:00,11.9,53.5,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",11.4,18.4,115,ESE,1016.0,29.99,0.0,0.0,0.0,82,100,10.0,49.9,10.0,49.9,11.9,53.5,9.2,48.5,0,0,0,0,10.0,6.0,15.3,24.6,0.0,,,0,2025-05-21,265.45,265.45,264.05,264.29,700
1747821600,2025-05-21 06:00:00,11.5,52.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.6,15.4,106,ESE,1016.0,30.0,0.0,0.0,0.0,81,100,9.8,49.6,9.8,49.6,11.5,52.8,8.3,46.9,0,0,0,0,10.0,6.0,16.3,26.2,3.0,,,0,2025-05-21,264.9,265.45,264.09,265.35,2793
1747825200,2025-05-21 07:00:00,11.2,52.1,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.6,15.5,100,E,1016.0,30.0,0.0,0.0,0.0,80,100,9.3,48.7,9.3,48.7,11.2,52.1,7.8,46.1,0,0,0,0,10.0,6.0,16.3,26.3,3.0,,,0,2025-05-21,265.47,266.2,265.45,266.03,732
1747828800,2025-05-21 08:00:00,11.4,52.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.4,15.1,97,E,1016.0,30.0,0.0,0.0,0.0,79,100,9.7,49.4,9.7,49.4,11.4,52.6,7.4,45.3,0,0,0,0,10.0,6.0,16.3,26.2,3.0,,,0,2025-05-21,266.43,268.74,264.4,264.83,305183
1747832400,2025-05-21 09:00:00,11.8,53.2,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.7,15.6,94,E,1015.0,29.99,0.2,0.01,0.0,76,100,10.1,50.1,10.1,50.1,11.8,53.2,7.5,45.6,1,100,0,0,10.0,6.0,16.4,26.4,3.0,,,0,2025-05-21,264.99,267.865,263.16,263.325,308398
1747836000,2025-05-21 10:00:00,12.2,54.0,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.6,15.4,102,ESE,1015.0,29.98,0.4,0.02,0.0,74,100,10.6,51.0,10.6,51.0,12.2,54.0,7.6,45.7,1,100,0,0,2.0,1.0,15.9,25.6,3.0,,,0,2025-05-21,263.369,264.12,262.25,263.18,483635
1747839600,2025-05-21 11:00:00,12.2,53.9,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",10.7,17.3,112,ESE,1015.0,29.98,0.4,0.02,0.0,72,100,10.4,50.6,10.4,50.6,12.2,53.9,7.7,45.8,1,100,0,0,9.0,5.0,17.3,27.8,3.0,,,0,2025-05-21,263.18,264.29,262.78,263.56,300076
1747843200,2025-05-21 12:00:00,12.0,53.7,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.6,18.7,107,ESE,1015.0,29.97,0.4,0.02,0.0,79,100,10.1,50.1,10.1,50.1,12.0,53.7,8.6,47.5,1,100,0,0,9.0,5.0,19.3,31.0,3.0,,,0,2025-05-21,263.49,263.84,262.93,263.55,230172
1747846800,2025-05-21 13:00:00,11.9,53.4,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.3,19.8,100,E,1015.0,29.96,0.4,0.02,0.0,83,100,9.8,49.6,9.8,49.6,11.9,53.4,9.1,48.3,1,100,0,0,7.0,4.0,19.4,31.2,3.0,,,0,2025-05-21,263.63,263.9,260.8852,261.745,386661
1747850400,2025-05-21 14:00:00,11.7,53.0,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",12.5,20.2,99,E,1014.0,29.96,0.5,0.02,0.0,86,100,9.5,49.1,9.5,49.1,11.7,53.0,9.5,49.1,1,100,0,0,7.0,4.0,23.9,38.5,3.0,,,0,2025-05-21,261.745,261.87,260.81,261.345,315883
1747854000,2025-05-21 15:00:00,11.5,52.8,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",12.5,20.2,100,E,1013.0,29.92,0.8,0.03,0.0,89,100,9.3,48.8,9.3,48.8,11.5,52.8,9.7,49.4,1,100,0,0,9.0,5.0,23.7,38.2,3.0,,,0,2025-05-21,261.27,261.795,260.41,260.85,762901
1747857600,2025-05-21 16:00:00,11.4,52.6,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.3,19.8,89,E,1013.0,29.93,0.1,0.0,0.0,90,100,9.2,48.5,9.2,48.5,11.4,52.6,9.8,49.6,1,100,0,0,9.0,5.0,23.3,37.5,3.0,,,0,2025-05-21,260.85,261.77,260.0,260.9,1521413
1747861200,2025-05-21 17:00:00,11.3,52.3,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.1,19.4,81,E,1012.0,29.89,0.1,0.0,0.0,91,100,9.0,48.2,9.0,48.2,11.3,52.3,9.9,49.7,1,100,0,0,9.0,5.0,20.0,32.2,3.0,,,0,2025-05-21,261.0,261.0,260.45,260.8703,1180
1747864800,2025-05-21 18:00:00,11.1,52.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.0,20.9,82,E,1013.0,29.9,0.0,0.0,0.0,93,100,8.7,47.7,8.7,47.7,11.1,52.0,10.1,50.1,0,0,0,0,10.0,6.0,20.7,33.3,3.0,,,0,2025-05-21,260.98,261.0,260.3,260.86,435931
1747868400,2025-05-21 19:00:00,11.0,51.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.9,22.3,85,E,1013.0,29.9,0.0,0.0,0.0,95,100,8.5,47.2,8.5,47.2,11.0,51.8,10.2,50.3,0,0,0,0,10.0,6.0,21.2,34.1,3.0,,,0,2025-05-21,260.87,261.44,260.5,261.365,434140
1747900800,2025-05-22 04:00:00,10.3,50.5,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",13.2,21.2,85,E,1010.0,29.82,1.6,0.06,0.0,96,100,7.6,45.6,7.6,45.6,10.3,50.5,9.7,49.4,1,100,0,0,2.0,1.0,21.6,34.8,0.0,,,0,2025-05-22,262.38,262.38,260.35,261.29,205
1747904400,2025-05-22 05:00:00,10.3,50.5,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",10.0,16.1,78,ENE,1010.0,29.81,1.7,0.07,0.0,96,100,8.1,46.6,8.1,46.6,10.3,50.5,9.7,49.4,1,100,0,0,9.0,5.0,19.3,31.1,0.0,,,0,2025-05-22,261.29,261.68,260.58,260.7,898
1747908000,2025-05-22 06:00:00,10.3,50.6,1,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/356.png', 'code': 1243}",9.6,15.4,72,ENE,1009.0,29.8,2.8,0.11,0.0,96,100,8.3,46.9,8.3,46.9,10.3,50.6,9.7,49.4,1,100,0,0,9.0,5.0,18.0,28.9,3.0,,,0,2025-05-22,260.68,260.71,260.68,260.71,147
1747911600,2025-05-22 07:00:00,10.4,50.6,1,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/356.png', 'code': 1243}",13.2,21.2,66,ENE,1009.0,29.8,2.7,0.11,0.0,96,100,7.7,45.9,7.7,45.9,10.4,50.6,9.7,49.5,1,100,0,0,9.0,5.0,19.0,30.5,3.0,,,0,2025-05-22,260.99,261.48,260.33,260.35,813
1747915200,2025-05-22 08:00:00,10.5,51.0,1,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/356.png', 'code': 1243}",11.5,18.5,67,ENE,1009.0,29.79,2.5,0.1,0.0,95,100,8.2,46.7,8.2,46.7,10.5,51.0,9.7,49.5,1,100,0,0,2.0,1.0,20.0,32.2,3.0,,,0,2025-05-22,260.86,261.7505,259.69,260.5,2643
1747918800,2025-05-22 09:00:00,10.7,51.2,1,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/day/299.png', 'code': 1186}",10.8,17.4,64,ENE,1010.0,29.82,0.7,0.03,0.0,95,100,8.5,47.3,8.5,47.3,10.7,51.2,9.9,49.8,1,100,0,0,9.0,5.0,20.2,32.5,3.0,,,0,2025-05-22,260.51,260.8,259.41,260.36,339998
1747922400,2025-05-22 10:00:00,10.8,51.5,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",13.6,22.0,55,NE,1009.0,29.8,0.4,0.02,0.0,95,100,8.3,46.9,8.3,46.9,10.8,51.5,10.0,50.0,1,100,0,0,9.0,5.0,22.0,35.3,3.0,,,0,2025-05-22,260.36,260.5,259.26,259.8,313984
1747926000,2025-05-22 11:00:00,10.9,51.6,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.8,20.5,48,NE,1009.0,29.78,0.1,0.0,0.0,94,100,8.5,47.2,8.5,47.2,10.9,51.6,10.1,50.2,1,100,0,0,10.0,6.0,24.2,38.9,3.0,,,0,2025-05-22,259.88,260.5925,259.46,260.285,252264
1747929600,2025-05-22 12:00:00,10.9,51.6,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",11.0,17.6,40,NE,1008.0,29.77,0.1,0.0,0.0,93,100,8.8,47.8,8.8,47.8,10.9,51.6,9.9,49.8,1,100,0,0,10.0,6.0,25.6,41.3,3.0,,,0,2025-05-22,260.37,261.2711,260.0901,260.15,207386
1747933200,2025-05-22 13:00:00,10.9,51.6,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.1,19.4,43,NE,1008.0,29.76,0.1,0.0,0.0,93,100,8.6,47.4,8.6,47.4,10.9,51.6,9.8,49.7,1,100,0,0,10.0,6.0,25.7,41.4,3.0,,,0,2025-05-22,260.11,260.91,259.78,260.74,191745
